"stop_id","stop_code","stop_name","stop_lat","stop_lon","location_type","parent_station"
"1642","1642","#118 Public School","41.819619762130316","44.7942732552571","",""
"1643","1643","Avchala","41.81787201075736","44.79539539875618","",""
"1644","1644","#64 kindergarten","41.815728547567005","44.796410538763","",""
"3035","3035","Tsentroliti","41.813640999988664","44.79743400000066","",""
"1645","1645","Potskhishvili Street","41.81133799998896","44.798577000000655","",""
"3692","3692","Sarajishvili Avenue #24","41.809503999989225","44.79933800000065","",""
"1646","1646","Avchala Cemetery","41.80714904423294","44.799676826502775","",""
"1647","1647","Janjgava Street","41.804764999989835","44.799706000000654","",""
"1648","1648","Opposite to Saradjishvili and Ivanov Streets intersection","41.801828704269305","44.79821792090875","",""
"1649","1649","Light Stadium","41.798911999990636","44.79896700000065","",""
"3341","3341","Opposite to Sarajisvili #23","41.797216999990965","44.799927000000636","",""
"1650","1650","Ilori Street","41.79560999999113","44.80042000000065","",""
"1651","1651","Koniaki Settlement","41.79365699999141","44.80058300000065","",""
"3071","3071","Eniseli","41.79133999999171","44.800554000000645","",""
"3115","3115","Opposite to Guramishvili Avenue #39v","41.77813299999353","44.79563300000065","",""
"1440","1440","Metro Station Guramishvili","41.77510723899725","44.79483473476612","",""
"2777","2777","#114 Public School","41.7721909999944","44.79352000000066","",""
"1436","1436","Guramishvili Street #68/72","41.77013483952281","44.79251173172059","",""
"1435","1435","Metro Station Ghrmaghele","41.76617999999517","44.79004100000066","",""
"1432","1432","Liakhvi Street","41.76310099999557","44.78860900000067","",""
"1428","1428","Opposite to Georgian-American Highest School","41.75915899999612","44.78799300000067","",""
"1431","1431","Opposite to Guramishvili Avenue #11","41.7559629999966","44.78803300000067","",""
"1427","1427","Akhaldaba Street","41.7541439999968","44.78857500000067","",""
"1419","1419","Movie Theatre Georgia","41.75167599999719","44.789600000000654","",""
"1424","1424","Chkondideli Street","41.75011886369235","44.78520542478409","",""
"1420","1420","Metro Station Didube (Upper Exit)","41.749964239340834","44.78075230428303","",""
"903","903","Mirtskhulava Street","41.745618999998015","44.77792500000069","",""
"904","904","Samtredia Street","41.743050823189634","44.77867417693224","",""
"905","905","Opposite to Exhibition ExpoGeorgia","41.73873948222243","44.78082359954993","",""
"906","906","D. Bakradze Street","41.736061200720435","44.782327255081185","",""
"908","908","JSC Telasi","41.732855910413264","44.78439249051297","",""
"909","909","Didube Pantheon","41.73016105921978","44.78608839934305","",""
"910","910","Metro Station Tsereteli","41.72692600000061","44.78883900000066","",""
"3112","3112","Gori Street","41.725145216918534","44.789910305068226","",""
"911","911","Dinamo Arena","41.7230600000011","44.791343000000644","",""
"2997","2997","Institute of Agrarian Radiology and Ecology","41.82577499998692","44.74842300000083","",""
"875","875","National Stadium","41.722942000001176","44.79171700000064","",""
"3110","3110","Gori Street","41.72539783923562","44.79007808291929","",""
"876","876","Metro Station Tsereteli","41.72747300000051","44.78873200000066","",""
"877","877","Didube Pantheon","41.73080526736566","44.785945141234","",""
"878","878","JSC Telasi","41.733385076856344","44.78434639352812","",""
"879","879","D. Bakradze Street","41.73672834151098","44.78230183198136","",""
"880","880","Exhibition ExpoGeorgia","41.73963623708837","44.78059628954863","",""
"3111","3111","Tsereteli Avenue #99","41.741291999998644","44.779693000000684","",""
"881","881","Samtredia Street","41.74373980597727","44.77872114469731","",""
"882","882","Mirtskhulava Street","41.74536477745389","44.77832108270929","",""
"2778","2778","Italian School","41.74715599999777","44.778739000000684","",""
"1422","1422","Metro Station Didube (Upper Exit)","41.74981369463328","44.78128267389439","",""
"1423","1423","Chkondideli Street","41.7499285260785","44.78543728126761","",""
"1425","1425","Opposite to Movie Theatre Georgia","41.75064699999729","44.79047700000066","",""
"1426","1426","Gvazauri Street","41.75355899999692","44.78920100000066","",""
"1430","1430","Guramishvili Avenue #11","41.756363999996566","44.78833300000067","",""
"1429","1429","Georgian-American Highest School","41.75822199999626","44.788326000000666","",""
"1433","1433","Liakhvi Street","41.76294268327138","44.78886379448048","",""
"1434","1434","Metro Station Ghrmaghele","41.76594499999525","44.79030300000066","",""
"1437","1437","Guramishvili Street #23","41.77006299999464","44.792825000000654","",""
"1438","1438","#114 Public School","41.77254299999435","44.794102000000656","",""
"1441","1441","Metro Station Guramishvili","41.77485699999402","44.79507000000065","",""
"1442","1442","Guramishvili Street #39v","41.77810499999352","44.79597500000065","",""
"1601","1601","Gamgeoba of Gldani-Nadzaladevi District","41.789486616279206","44.800928458598605","",""
"3342","3342","Eniseli","41.79117599999171","44.80092000000063","",""
"1602","1602","Koniaki Settlement","41.793321903378924","44.80093718067589","",""
"1603","1603","Ilori Street","41.79553986570022","44.80082876929142","",""
"1604","1604","Zarzma Street","41.79714562108558","44.80029886241982","",""
"1605","1605","Light Stadium","41.799254999990595","44.799181000000644","",""
"1606","1606","Ivanovi Street","41.80098037019258","44.798445525251","",""
"1607","1607","Janjgava Street","41.804791999989845","44.800021000000655","",""
"1608","1608","Avchala Cemetery","41.80685832388407","44.8000320819108","",""
"1612","1612","Potskhishvili Street","41.811062999989","44.79910800000065","",""
"3337","3337","Tsentroliti","41.813457999988685","44.79775600000067","",""
"3338","3338","#64 kindergarten","41.81587599998832","44.79651400000067","",""
"3339","3339","Avchala","41.817820999988065","44.79555600000067","",""
"1609","1609","#118 Public School","41.81952699998782","44.79450200000067","",""
"1613","1613","Zemo Avchala Cemetery","41.8227578752516","44.79199822378632","",""
"3340","3340","Chrebalo Street","41.824616999987164","44.79004000000069","",""
"1627","1627","Vardevani Street","41.82553399998699","44.7877960000007","",""
"1628","1628","#120 Public School","41.82489759068045","44.78601626927106","",""
"1637","1637","Utsera Street","41.823533999987234","44.78469700000071","",""
"1630","1630","Andronikashvili Street #111","41.82538499998698","44.78216900000072","",""
"1631","1631","Barisakho Street","41.82670399998689","44.779443000000725","",""
"1632","1632","Zemo Avchala","41.82772663312154","44.77566432141426","",""
"3323","3323","Skhvitori Street","41.82836999998659","44.77272000000075","",""
"3331","3331","Tbilisi Bypass Road","41.82867199998655","44.769817000000764","",""
"2090","2090","Zahesi","41.828914393077376","44.76437515881173","",""
"2091","2091","Penal Establishment","41.827948497481124","44.76086211109239","",""
"3557","3557","Opposite to Avchala Street #36","41.82728254578041","44.7588470186577","",""
"2061","2061","Opposite to Avchala Street #62","41.82631833796614","44.75523273174512","",""
"3005","3005","Opposite to cross of Avchala and Cinamdzgvrishvili Streets","41.82607478976994","44.75263813172837","",""
"3776","3776","Opposite to Intersection of Erekle II Street and Aliosha Djaparidze Street","41.721290084605315","44.96294871191594","",""
"2188","2188","Dido Lilo","41.739524999998906","44.9635730000001","",""
"3775","3775","near to Intersection of Erekle II Street and Aliosha Djaparidze Street","41.72164195399853","44.96316599629648","",""
"3709","3709","Opposite to Finance Police","41.719928642329826","44.744466196264256","",""
"3710","3710","Opposite to Hotel Phazisi","41.718915839638846","44.73898806728014","",""
"3711","3711","Opposite to Mercedes Center","41.71818215306739","44.73504645100217","",""
"3712","3712","Opposite to Saburtalo Cemetery Lane","41.717822365280874","44.730607096304134","",""
"3713","3713","Opposite to State University Library","41.71747688529847","44.72449662096484","",""
"3792","3792","Opposite to Higher Building of University","41.71733606427876","44.72016713124916","",""
"3714","3714","State University Library","41.717403693122364","44.72439500185011","",""
"3715","3715","Saburtalo Church Lane","41.71782463917622","44.731578828486754","",""
"3716","3716","Mercedes Center","41.71804274697143","44.7345805903185","",""
"3717","3717","Hotel Phazisi","41.71879619497805","44.73905004355862","",""
"3726","3726","gym Arena","41.71950719243998","44.74242935730029","",""
"3718","3718","Finance Police","41.71986283071988","44.74440285993336","",""
"1190","1190","Opposite to Didi Digomi, Microdistrict IV, #8","41.79435499999125","44.742611000000835","",""
"3316","3316","Didi Digomi, Microdistrict IV, #12","41.79310299999146","44.74132400000084","",""
"1191","1191","Didi Digomi, Microdistrict IV, #25","41.79260299999156","44.738284000000846","",""
"3314","3314","Opposite to Didi Digomi, Microdistrict III, #28","41.790333999991816","44.737533000000845","",""
"1192","1192","Opposite to Didi Digomi, Microdistrict III, #37","41.78889199999208","44.73754000000085","",""
"3850","3850","King Mirian Street #1","41.787191468632955","44.73931264636731","",""
"1193","1193","Opposite to Didi Digomi, Microdistrict III, #19","41.78728299999224","44.74214900000082","",""
"1194","1194","Opposite to Didi Digomi, Microdistrict III, #15","41.78729699999228","44.74611900000081","",""
"2506","2506","King Mirian Street #60","41.78735840596184","44.75264027822016","",""
"1196","1196","Cross of Petre Iberi and Giorgi Brtskinvale Streets","41.788926917926815","44.755389996073646","",""
"1197","1197","Petritsi Street #14","41.79246699999156","44.756852000000784","",""
"1198","1198","Petritsi Street #7/8","41.792404488072464","44.75876128307034","",""
"1199","1199","Petritsi Street #4","41.79250497279976","44.762051081253674","",""
"2497","2497","King Pharnavaz Street","41.79213034515867","44.76452480548464","",""
"1200","1200","Giorgi Brtskinvale Street","41.78895199999204","44.76454000000075","",""
"3697","3697","king Mirian Street and Vephkhistkhaosani Street intersection","41.78695356138775","44.76502573023288","",""
"1201","1201","Didi Digomi","41.7857468173222","44.76907448673567","",""
"1203","1203","Restorant ""Fortuna""","41.78332499999282","44.76884600000074","",""
"2785","2785","Security Police","41.781525999993065","44.76870900000075","",""
"1202","1202","Central Election Comission","41.779036999993444","44.76847500000074","",""
"2064","2064","Agmashenebeli Alley","41.77510199999393","44.76827000000073","",""
"1205","1205","Tbilisi City Court","41.772357999994355","44.768370000000736","",""
"3601","3601","Restorant ""Monopol""","41.76852737904541","44.76843533525693","",""
"2166","2166","Vashlijvari","41.75521199999669","44.76891800000073","",""
"1171","1171","Ministry of Agriculture","41.75235999999705","44.769586000000714","",""
"3742","3742","Intersection of Marshal Gelovani Avenue and Iasamani Street","41.74840334342777","44.77019209941594","",""
"1168","1168","Industrial College","41.74574590086387","44.769583357418526","",""
"3292","3292","Gagarini Street #2","41.73852899999896","44.76968800000071","",""
"1166","1166","Cherkezishvili Street","41.73554765397764","44.76979860851956","",""
"3293","3293","Ochamchire Street","41.733317999999706","44.76886400000072","",""
"1161","1161","Shartava Street #38","41.73002500000017","44.7702890000007","",""
"3265","3265","#62 Public School","41.72789843876597","44.77244138051075","",""
"3008","3008","Tbilisi City Hall","41.72572700000075","44.77457000000069","",""
"1007","1007","Saakadze Square","41.72375949152453","44.77657994666397","",""
"1008","1008","Technical University","41.72144624719986","44.777442186741204","",""
"824","824","Baratashvili Street","41.69662000000475","44.80418500000059","",""
"1188","1188","Opposite to Didi Digomi, Microdistrict IV, #6","41.795221999991185","44.74561400000082","",""
"1009","1009","Sport Palace","41.71967280479654","44.778248977228934","",""
"1011","1011","Technical University","41.72213226609853","44.77744803098434","",""
"1010","1010","Saakadze Square","41.724539856555054","44.7768689430993","",""
"2794","2794","Tbilisi City Hall","41.726018000000714","44.77457800000069","",""
"1047","1047","Opposite to Shartava Street #20","41.72797149517294","44.772664317547495","",""
"1162","1162","Opposite to Shartava Street #38","41.730144000000145","44.77037600000071","",""
"1163","1163","Zhvania Square","41.73138716919397","44.767815826800955","",""
"1165","1165","Isakadze Street","41.734370982752054","44.76971475068664","",""
"1169","1169","Industrial College","41.74578427765876","44.76984793554621","",""
"1170","1170","Ministry of Agriculture","41.75286199999703","44.769748000000725","",""
"1177","1177","Cross of Agmashenebeli Alley and Akhmeteli Street","41.765848554509866","44.769161434336425","",""
"3116","3116","Tbilisi City Court","41.7721319999944","44.76927800000074","",""
"3472","3472","Restorant ""Iberia""","41.77632223541261","44.769099297124924","",""
"1178","1178","National Enforcement Bureau","41.781129539012866","44.769535621356326","",""
"1179","1179","Agmashenebeli Aleey #12th Km","41.785267999992506","44.77007900000074","",""
"2134","2134","Didi Digomi (entrance)","41.788289999992166","44.769290000000744","",""
"1180","1180","Supermarket Goodwill","41.78886099999203","44.76493300000076","",""
"2501","2501","Ioane Petritsi Street","41.792274999991555","44.76491700000075","",""
"1182","1182","Petritsi Street #5","41.792685473695464","44.761417061816566","",""
"1181","1181","Petritsi Street #15","41.792630999991516","44.75742400000079","",""
"3320","3320","Petritsi Street","41.791960999991595","44.75527200000078","",""
"3321","3321","Cross of Petre Iberi and Giorgi Brtskinvale","41.789074999992025","44.75525600000079","",""
"3310","3310","Opposite to King Mirian Street #60","41.787492999992274","44.7526860000008","",""
"1195","1195","Opposite to Didi Digomi, Microdistrict III, #3","41.78796099999222","44.74869400000081","",""
"1183","1183","Didi Digomi, Microdistrict III, #15","41.78742399999223","44.74629800000081","",""
"1184","1184","Didi Digomi, Microdistrict III, #19","41.78735299999229","44.74179100000083","",""
"3851","3851","Opposite to King Mirian #1","41.787375239608956","44.7395197176214","",""
"1185","1185","Didi Digomi, Microdistrict III, #37","41.78904499999205","44.73771200000085","",""
"3313","3313","Didi Digomi, Microdistrict III, #28","41.79055799999184","44.73760100000084","",""
"3315","3315","Opposite to Didi Digomi, Microdistrict IV, #25","41.79252499999153","44.738347000000836","",""
"3317","3317","Opposite to Didi Digomi, Microdistrict IV, #12","41.79308800120281","44.74143700130176","",""
"1187","1187","Didi Digomi, Microdistrict IV, #8","41.794314761127886","44.74275760142725","",""
"902","902","Tsereteli Avenue #142","41.74970799999748","44.776947000000696","",""
"912","912","Theatre of Musical Comedy and Drama","41.720751251801076","44.788933903925845","",""
"3074","3074","Station Square (3)","41.72026850032292","44.79877086702294","",""
"1267","1267","Tsinamdzgvrishvili Street #135","41.720964000001395","44.79285000000064","",""
"883","883","Opposite toTsereteli Avenue  #138","41.750209999997416","44.77738200000069","",""
"2592","2592","Mukhiani Microdistrict Ivb, #36","41.780254626514825","44.83352227618909","",""
"3667","3667","Mukhiani, Microdistrict IV b, #35a","41.78099653646654","44.83014376083651","",""
"1118","1118","Mukhiani Microdistrict IV, #29","41.78188899999301","44.82865600000054","",""
"1456","1456","Sea Area, Microdistrict III, Block III, #53","41.777262999993674","44.82175700000056","",""
"1457","1457","Sea Area, Microdistrict III, Block II, #29","41.776406579793374","44.81999616317973","",""
"1458","1458","Sea Area, Microdistrict III, Block II, #23","41.77750199999359","44.816488000000575","",""
"1459","1459","Lekishvili Street","41.78099899999315","44.811774000000604","",""
"1461","1461","#154 Public School","41.78420599999271","44.8094500000006","",""
"3036","3036","Sea Area, Microdistrict IV, #5","41.784757999992685","44.8078290000006","",""
"1443","1443","Opposite to Gldani-Nadzaladevi municipality","41.785376999992515","44.805839000000624","",""
"3837","3837","Gldani-Nadzaladevi municipality","41.7853093241943","44.80391909430398","",""
"1462","1462","Sea Area Block X #32","41.779548999993395","44.80716700000061","",""
"2594","2594","#5 Maternity Hospital","41.778080999993584","44.80620400000061","",""
"1979","1979","Opposite to Chargali Street #79","41.77482499999403","44.80417200000063","",""
"2388","2388","Chargali Street #104","41.7734309999942","44.80319000000062","",""
"1981","1981","Sikharulidze Street","41.7706099999946","44.801352000000634","",""
"2389","2389","Tianeti Street","41.76973899999471","44.800227000000625","",""
"1980","1980","Chargali Street  #46","41.76755159528163","44.79732423828654","",""
"2390","2390","#4 Hospital","41.768162999994914","44.79581000000064","",""
"3352","3352","Guramishvili Avenue","41.76944199999475","44.79301700000065","",""
"3067","3067","Tsotne Dadiani Street #317","41.7494719999975","44.79069900000065","",""
"1738","1738","#11 Russian Public School","41.74610599999793","44.792084000000656","",""
"1739","1739","Tsotne Dadiani Street #148","41.74293399999837","44.793451000000644","",""
"1740","1740","Tsotne Dadiani Street #138/136","41.73969910424882","44.79454358184228","",""
"1741","1741","#10 Public School","41.73767408837112","44.795265358855374","",""
"2772","2772","Depo Street","41.73587399999936","44.79599800000063","",""
"1742","1742","Metro Station Nadzaladevi","41.73275804948059","44.797212356775816","",""
"1743","1743","Tsotne Dadiani Street #30","41.729735010000134","44.79819869925499","",""
"1744","1744","Tsotne Dadiani Street #22/24","41.72703690828146","44.79904795403031","",""
"3009","3009","Railway Passage Bridge","41.723884819811204","44.79979498264372","",""
"2591","2591","Mukhiani Microdistrict Ivb, #42","41.77982038085464","44.83577326279465","",""
"3699","3699","Uridia Street","41.727605750222374","44.79911958533103","",""
"1731","1731","Tsotne Dadiani Street #87","41.72904868219992","44.798625243763894","",""
"1732","1732","Opposite to Metro Station Nadzaladevi","41.73270334546249","44.79744291873955","",""
"1733","1733","Tsotne Dadiani Street #3","41.73677999999921","44.79585500000063","",""
"2774","2774","#10 Public School","41.73742015706254","44.79561165447053","",""
"2775","2775","Tsotne Dadiani Street #229","41.73973699999886","44.79483300000063","",""
"1735","1735","Tsotne Dadiani Street #259","41.74235799999843","44.79395800000064","",""
"1736","1736","Tsitsamuri Street","41.74602917981044","44.792436281417764","",""
"3114","3114","Gudamakri Street","41.76917799999477","44.79244100000066","",""
"1966","1966","Hospital #4","41.76804699999492","44.795621000000644","",""
"2588","2588","Chargali Street #67","41.76752239424856","44.79750288263461","",""
"1967","1967","Tianeti Street","41.769675999994746","44.80033500000062","",""
"1968","1968","Garikuli Street","41.770801686686205","44.801742731517514","",""
"2382","2382","Opposite to Chargali Street #104","41.77327399999426","44.803255000000625","",""
"1969","1969","Chargali Street #79","41.774864999994016","44.80435100000062","",""
"3349","3349","#5 Maternity Hospital","41.77766399999364","44.80635000000061","",""
"3350","3350","Opposite to Sea Area, Block X, #32","41.77969999999334","44.80740700000061","",""
"1460","1460","Court","41.78533099999259","44.806058000000625","",""
"1444","1444","Opposite to Sea Area, Microdistrict IV, #5","41.784695999992636","44.80774300000061","",""
"1445","1445","#154 Public School","41.78415699999272","44.80933400000061","",""
"1446","1446","Lekishvili Street","41.780925661039994","44.81169339262538","",""
"1447","1447","Opposite to Sea Area, Microdistrict III, Block II, #23","41.777429425265716","44.816372598765625","",""
"3346","3346","Opposite to Sea Area, Microdistrict III, Block II, #25","41.776127999993875","44.81927600000057","",""
"1448","1448","#159 Public School","41.77707399999368","44.82168500000057","",""
"2589","2589","Opposite to Mukhiani Microdistrict IV, #29","41.7818124344583","44.82846485884902","",""
"3668","3668","Opposite to Mukhiani, Microdistrict Ivb, #35a","41.78088227900181","44.83009870800334","",""
"2590","2590","Mukhiani Microdistrict IVb #36","41.780146600968024","44.833380163012166","",""
"3708","3708","Village Didgori","41.79229626310752","44.66937050132201","",""
"2732","2732","Zemo Ponichala #7","41.64622800001163","44.900939000000285","",""
"3235","3235","Zemo Ponichala #5","41.64626100001163","44.90243000000028","",""
"2664","2664","Zemo Ponichala #3","41.644656000011906","44.90246600000028","",""
"2663","2663","Zemo Ponichala #28","41.64408000001198","44.900313000000274","",""
"2661","2661","Public School #70","41.64417100001196","44.89844500000029","",""
"2659","2659","Zemo Ponichala #17","41.644214000011985","44.896160000000286","",""
"3236","3236","Zemo Ponichala #19","41.643971000011966","44.89462300000031","",""
"3237","3237","Zemo Ponichala #20","41.643615000011984","44.8937930000003","",""
"2657","2657","Zemo Ponichala #13","41.64610293273523","44.897646623475765","",""
"2701","2701","Shavnabada Turnout","41.648770000011304","44.901990000000275","",""
"1711","1711","Surguladze Street  #41","41.6497100000112","44.90427500000027","",""
"1695","1695","Gorgasali Street #54-54a","41.66008232107298","44.88801232977919","",""
"1663","1663","Greenery Krtsanisi","41.66559839945648","44.869515369938945","",""
"2723","2723","Opposite to Gorgasali Street #115","41.66961500000846","44.853809000000425","",""
"1697","1697","Opposite to Gorgasali Street #115","41.669885838107724","44.85278662712596","",""
"3705","3705","Gorgasali Street (Opposite to Krtsanisi government)","41.670360000008344","44.84940000000044","",""
"1698","1698","Opposite to Gorgasali Street #113","41.67062900000835","44.846129000000445","",""
"1699","1699","Opposite to Gorgasali Street #111","41.67095694843512","44.84308830025315","",""
"1700","1700","Opposite to Gorgasali Street #101","41.67161349188735","44.83730948489125","",""
"1701","1701","#4 Maternity Hospital","41.67243300000807","44.83481700000048","",""
"1468","1468","Gulia Square (toward Bus Station)","41.67557111148312","44.830984454581746","",""
"1491","1491","Ortachala Central Automobile Station","41.67586940234948","44.83436312299623","",""
"1021","1021","Opposite to R. Holdbrooke Street 13 (Baghdati Street)","41.677665801543085","44.83877768238602","",""
"2724","2724","Opposite to R. Holdbrooke Street #5 (Baghdati Street)","41.67957712940128","44.838192465920564","",""
"1019","1019","Navtlughi Street #10","41.68185200000683","44.83940100000048","",""
"1470","1470","Ketevan Martyr Avenue","41.68584549079061","44.84050686357849","",""
"1555","1555","Javakheti Street #1","41.68567983553983","44.870624220783334","",""
"3602","3602","Javakheti and Shuamta Streets intersection","41.68778976314171","44.87068098779464","",""
"1323","1323","Kaloubani Street and Javakheti Street intersection","41.68991722486529","44.87074398386642","",""
"3139","3139","Opposite to Kaloubanis Street #40","41.68988400413185","44.86958581084129","",""
"1901","1901","Tsulukidze Street #23b","41.69050790711816","44.86494936090729","",""
"1907","1907","Opposite to Tsulukidze Street #20","41.69236200000531","44.8636250000004","",""
"1909","1909","Opposite to Samgori Settlement #31","41.69232676907963","44.86185994951177","",""
"1904","1904","#121 Public School","41.69224628679075","44.857124330924776","",""
"3205","3205","Chochua Street","41.6931850000052","44.85478400000043","",""
"1910","1910","Opposite to Church","41.69396173410833","44.85506706914044","",""
"1912","1912","Opposite to Vazisubani Microdistrict V, #21","41.69366114522989","44.858535221592724","",""
"1914","1914","Vazisubani Microdistrict V, #8","41.69636484089042","44.85595086254537","",""
"1916","1916","Opposite to Vazisubani Microdistrict V, #15","41.696574899328105","44.853699717563224","",""
"3607","3607","Vazisubani, Microdistrict V, #13","41.697748636522526","44.852621191195105","",""
"3204","3204","Opposite to Vazisubani, Microdistrict I, #7","41.700184000004285","44.84975300000045","",""
"3203","3203","Vazisubani, Microdistrict I, #3","41.70097200000418","44.84896100000045","",""
"1924","1924","Vazisubani Microdistrict I, #15","41.703118428374964","44.84701305326143","",""
"1926","1926","Vazisubani Microdistrict II, #2","41.70447178547104","44.8449813308849","",""
"3202","3202","Kvachantiradze Street","41.70576400000345","44.84314600000047","",""
"1717","1717","Vazisubani Microdistrict II, #19","41.70739813955538","44.84190830642575","",""
"1716","1716","Vazisubani Microdistrict II, #23","41.70804153746107","44.840395651559916","",""
"2719","2719","Zemo Ponichala #12","41.64599205620363","44.89785181829432","",""
"1718","1718","Opposite to Vazisubani Microdistrict II, #19","41.707339000003316","44.84184000000048","",""
"3200","3200","Vazisubani, Microdistrict II, #11","41.70575711827913","44.84300751499549","",""
"1929","1929","Vazisubani Microdistrict II, #13","41.705233326750744","44.843151563607826","",""
"1927","1927","Opposite to Vazisubani Microdistrict II, #2","41.704336923185416","44.844946733283194","",""
"3519","3519","Opposite to Vazisubani, Microdistrict I, #15","41.70316066817501","44.846858367838244","",""
"1922","1922","Vazisubani Microdistrict I, #4","41.70119900000411","44.848643000000465","",""
"1920","1920","Vazisubani Microdistrict I, #7","41.700071499879435","44.8497420704746","",""
"3693","3693","Opposite to Vazisubani, Microdistrict V, #26","41.69858587905079","44.85211083891762","",""
"1918","1918","Opposite to Vazisubani Microdistrict V, #13","41.69771160209928","44.8525041241917","",""
"1917","1917","Vazisubani Microdistrict V, #15","41.69659575350193","44.853540468231934","",""
"1915","1915","Opposite to Vazisubani Microdistrict V, #8","41.69629790377473","44.855691742173484","",""
"1913","1913","Vazisubani Microdistrict V, #21","41.69377327276014","44.85839450896856","",""
"1911","1911","Church. Meskhelishvili Street","41.694029018922585","44.855225648167696","",""
"3201","3201","Chochua Street","41.69308700000529","44.854728000000435","",""
"1905","1905","#121 Public School","41.692175788070955","44.856874775980025","",""
"1908","1908","Samgori Settlement #21a","41.69221199953592","44.86042080047197","",""
"1906","1906","Tsulukidze Street #20","41.69223200000538","44.863447000000406","",""
"1900","1900","Opposite to Tsulukidze Street #6","41.69018390632612","44.86596881867262","",""
"1324","1324","Metro Station Varketili","41.690864995150825","44.87053742960159","",""
"1322","1322","Opposite to Kaloubani Street and Javakheti Street intersection","41.68936519094322","44.87051682426628","",""
"2053","2053","Shuamta Street","41.68789863332908","44.870401729952185","",""
"2499","2499","Javakheti Street #2","41.68562256366781","44.870173059603275","",""
"1489","1489","Ketevan Martyr Avenue","41.685746247980404","44.84023167879938","",""
"1018","1018","Navtlughi Street #31","41.68205441712339","44.83940895739299","",""
"2730","2730","R. Holdbrooke Street #5 (Baghdati Street)","41.679540230939736","44.838016395008964","",""
"1020","1020","R. Holdbrooke Street 13 (Baghdati Street))","41.67757426449858","44.838625666117196","",""
"1490","1490","Opposite to Ortachala Central Automobile Station","41.676032010115755","44.833980847550286","",""
"3879","3879","Gulia Square","41.67466863455344","44.830047799145","",""
"1658","1658","#4 Maternity Hospital","41.67221200000812","44.83475300000048","",""
"1659","1659","Gorgasali Street #101","41.67152098692","44.83711286569029","",""
"1660","1660","Gorgasali Street #111","41.67076178574559","44.84376923863955","",""
"1661","1661","Gorgasali Street #113","41.67046700000832","44.84603100000045","",""
"3704","3704","Gorgasali Street (Krtsanisi Government)","41.6701900000084","44.849980000000436","",""
"1662","1662","Gorgasali Street #115","41.66981428681934","44.85262921197928","",""
"3127","3127","Opposite to Gorgasali Street #115","41.66943700000853","44.85398200000043","",""
"1696","1696","Greenery Krtsanisi","41.665514071237304","44.8693066992046","",""
"1712","1712","Opposite to Gorgasali Street #54-54a","41.65899998370747","44.88955241746652","",""
"3095","3095","Shavnabada Turnout","41.64877000001128","44.90156000000028","",""
"2656","2656","Teleti Street","41.64541500001178","44.8956960000003","",""
"3233","3233","Zemo Ponichala #20","41.64356100001204","44.89372000000031","",""
"3234","3234","Zemo Ponichala #23","41.64367400001204","44.8946430000003","",""
"2658","2658","Zemo Ponichala #18","41.64414500001192","44.896371000000286","",""
"2660","2660","Public School #70","41.64409600001192","44.89851200000029","",""
"2662","2662","Zemo Ponichala #27","41.643951926191264","44.900378644187086","",""
"3000","3000","Zemo Ponichala #2","41.64444500001187","44.902496000000276","",""
"2731","2731","Zemo Ponichala #5","41.646331000011656","44.90252100000027","",""
"2721","2721","Zemo Ponichala #7","41.646282000011695","44.900852000000285","",""
"2733","2733","Opposite to Jordania Street #12","41.64618300001163","44.898710000000285","",""
"3858","3858","King Tamar Avenue #28","41.74444172191941","44.90646832899405","",""
"3859","3859","David Aghmashenebeli Street 31","41.737188640943856","44.90569774544925","",""
"3807","3807","Intersection of Megobroba Street and Megobroba Turn","41.710043387551494","44.89570806717051","",""
"2143","2143","Varketili Farming","41.70753241389272","44.89798729332086","",""
"1577","1577","Dampalo Cemetary","41.69879160539801","44.88840504586992","",""
"1563","1563","Iveri Mother of God's Icon Church","41.69847453597313","44.88128854739579","",""
"2705","2705","Street of Heroes Fighting for Territorial Integrity #25-37","41.69855900000448","44.87790600000036","",""
"2706","2706","Street of Heroes Fighting for Territorial Integrity #16","41.69859994249218","44.87527055459662","",""
"2707","2707","Street of Heroes Fighting for Territorial Integrity #33","41.698674572398126","44.87262740202087","",""
"2407","2407","Opposite to Cross of Javaxeti and Heroes Fighting for Territorial Integrity Streets","41.698962830998774","44.870059571208955","",""
"3092","3092","Opposite to Varketili, Z/P, Microdistrict II, #10","41.696457000004756","44.869539000000394","",""
"1329","1329","Javakheti Street #10","41.69405658765196","44.870248301579714","",""
"2142","2142","Small Lilo","41.75099201687529","44.9072438369629","",""
"1325","1325","Opposite to Metro Station Varketili","41.69155241794259","44.870827218023884","",""
"1326","1326","Varketili, Microdistrict IV, #9","41.69420948462566","44.870411045442744","",""
"3130","3130","Varketili, Z/P, Microdistrict II, #10","41.69654800000472","44.86983400000039","",""
"1327","1327","Cross of Javaxeti and Heroes Fighting for Territorial Integrity Streets","41.6979261548799","44.87015972900945","",""
"3574","3574","Street of Heroes Fighting for Territorial Integrity #33","41.698066722985374","44.872431445980745","",""
"3575","3575","Street of Heroes Fighting for Territorial Integrity #16","41.69799128402613","44.875250203292","",""
"3576","3576","Street of Heroes Fighting for Territorial Integrity #25-37","41.69794699252697","44.87788030790601","",""
"2526","2526","Dampalo Cemetary","41.698741000004496","44.88859200000034","",""
